"INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","propmaison","propappart","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"33379","2020",4,4,0,100,0,142611,"1683.25",86
"33380","2020",13,13,0,100,0,"111202.846153846","923.923076923077",122
"33381","2020",50,36,14,72,28,"247245.2","2600.24","95.68"
"33382","2020",24,24,0,100,0,"167726.666666667","1572.41666666667","112.5"
"33383","2020",9,9,0,100,0,"126518.333333333","1226.55555555556","109.888888888889"
"33384","2020",3,3,0,100,0,188900,"2526.33333333333",75
"33385","2020",9,9,0,100,0,"138866.666666667","1126.77777777778",137
"33387","2020",21,21,0,100,0,"187393.80952381","1763.19047619048","107.142857142857"
"33388","2020",9,9,0,100,0,"173954.666666667","2115.66666666667","93.1111111111111"
"33389","2020",45,45,0,100,0,"121330.444444444","1261.35555555556","100.844444444444"
"33390","2020",5,5,0,100,0,232200,"1509.2","137.4"
"33391","2020",7,7,0,100,0,"193535.714285714",1784,"118.571428571429"
"33392","2020",8,8,0,100,0,133875,"1175.5","117.875"
"33393","2020",56,53,3,"94.6428571428571","5.35714285714286","173033.321428571","1715.58928571429","108.125"
"33394","2020",15,15,0,100,0,"271152.8","3377.4","97.8666666666667"
"33395","2020",32,31,1,"96.875","3.125","98132.8125","1212.5","84.125"
"33397","2020",41,37,4,"90.2439024390244","9.75609756097561","274617.43902439","2878.78048780488","96.7317073170732"
"33398","2020",2,2,0,100,0,175500,1480,126
"33399","2020",2,2,0,100,0,154000,"1476.5",105
"33400","2020",3,3,0,100,0,"238666.666666667","3297.66666666667","102.333333333333"
"33401","2020",4,4,0,100,0,"656318.75","3158.25","166.25"
"33402","2020",47,34,13,"72.3404255319149","27.6595744680851","79622.7659574468","921.382978723404","91.3404255319149"
"33403","2020",1,1,0,100,0,282000,2136,132
"33404","2020",3,3,0,100,0,208000,2068,"106.333333333333"
"33405","2020",3,3,0,100,0,"188166.666666667","1312.33333333333","147.666666666667"
"33406","2020",6,6,0,100,0,"284766.666666667","3356.5","97.8333333333333"
"33407","2020",11,11,0,100,0,"282748.636363636","2817.90909090909","107.545454545455"
"33408","2020",5,5,0,100,0,296400,"2738.8","112.4"
"33411","2020",3,3,0,100,0,200000,"1799.33333333333","101.666666666667"
"33412","2020",13,13,0,100,0,"141807.692307692","1548.30769230769","92.6923076923077"
"33413","2020",25,24,1,96,4,"270354.28","2441.08","119.08"
"33414","2020",3,3,0,100,0,"323333.333333333","3093.66666666667","114.333333333333"
"33415","2020",34,31,3,"91.1764705882353","8.82352941176471","192930.205882353","2059.76470588235","95.9705882352941"
"33416","2020",18,18,0,100,0,"178470.833333333","1496.38888888889","122.277777777778"
"33417","2020",36,35,1,"97.2222222222222","2.77777777777778","325156.805555556","3124.25","109.555555555556"
"33418","2020",7,7,0,100,0,"168334.285714286","1753.28571428571","99.5714285714286"
"33419","2020",1,1,0,100,0,146300,2709,54
"33420","2020",1,1,0,100,0,310000,2081,149
"33421","2020",6,6,0,100,0,"240033.333333333",1883,121
"33422","2020",100,76,24,76,24,"346768.38","3609.77","98.31"
"33423","2020",5,5,0,100,0,113720,"1092.4","107.4"
"33424","2020",68,50,18,"73.5294117647059","26.4705882352941","169296.352941176","1892.79411764706","90.8823529411765"
"33425","2020",15,15,0,100,0,"200145.466666667","2208.46666666667","97.7333333333333"
"33426","2020",3,3,0,100,0,"218666.666666667","2264.66666666667","96.6666666666667"
"33427","2020",6,6,0,100,0,"184578.333333333","1261.5","139.5"
"33429","2020",6,6,0,100,0,"207521.666666667","1674.16666666667","131.333333333333"
"33431","2020",3,3,0,100,0,199000,"2329.33333333333",85
"33432","2020",1,1,0,100,0,217000,1669,130
"33433","2020",92,83,9,"90.2173913043478","9.78260869565217","301092.673913043","2930.0652173913","99.7065217391304"
"33434","2020",31,24,7,"77.4193548387097","22.5806451612903","177991.451612903","2304.90322580645","78.6774193548387"
"33435","2020",47,27,20,"57.4468085106383","42.5531914893617","151496.170212766","1672.17021276596","91.9574468085106"
"33436","2020",15,14,1,"93.3333333333333","6.66666666666667","249613.066666667","2207.86666666667","115.533333333333"
"33437","2020",33,33,0,100,0,"222995.484848485","1635.93939393939","132.969696969697"
"33438","2020",23,23,0,100,0,"183323.913043478","1863.30434782609","98.9565217391304"
"33439","2020",15,14,1,"93.3333333333333","6.66666666666667",193336,"1805.06666666667","111.8"
"33441","2020",24,17,7,"70.8333333333333","29.1666666666667","126830.166666667","1539.91666666667","80.625"
"33442","2020",9,9,0,100,0,"179211.111111111","1568.55555555556","120.222222222222"
"33443","2020",1,1,0,100,0,149000,1419,105
"33444","2020",5,5,0,100,0,225390,"2272.2","97.8"
"33445","2020",7,7,0,100,0,203380,"1865.42857142857","109.571428571429"
"33446","2020",2,2,0,100,0,232000,"1314.5",176
"33447","2020",51,50,1,"98.0392156862745","1.96078431372549","137898.058823529","1563.98039215686","92.5490196078431"
"33448","2020",34,33,1,"97.0588235294118","2.94117647058824","353296.470588235","3144.26470588235","113.294117647059"
"33449","2020",341,267,74,"78.2991202346041","21.7008797653959","329908.988269795","3466.47214076246","97.2111436950147"
"33450","2020",8,8,0,100,0,141538,"1434.875","99.625"
"33451","2020",3,3,0,100,0,157500,"1171.66666666667",149
"33452","2020",7,7,0,100,0,"194162.857142857","1777.85714285714","108.285714285714"
"33453","2020",4,4,0,100,0,267595,1989,"134.5"
"33454","2020",22,22,0,100,0,"327253.272727273","2873.95454545455","118.863636363636"
"33456","2020",3,3,0,100,0,"178333.333333333","1188.66666666667","150.333333333333"
"33457","2020",9,9,0,100,0,"240435.555555556","2107.44444444444","116.777777777778"
"33458","2020",13,13,0,100,0,"147639.692307692","1431.76923076923","108.846153846154"
"33460","2020",9,9,0,100,0,"172768.333333333","1940.33333333333",86
"33461","2020",4,4,0,100,0,297100,1782,"157.5"
"33462","2020",2,2,0,100,0,92750,"1032.5",92
"33463","2020",21,21,0,100,0,"176941.142857143","1922.09523809524","94.9523809523809"
"33464","2020",6,6,0,100,0,"155633.333333333","2039.16666666667","83.5"
"33465","2020",12,12,0,100,0,"187722.5","1685.83333333333","115.666666666667"
"33466","2020",80,30,50,"37.5","62.5","140542.2375","2026.4125","66.35"
"33467","2020",6,6,0,100,0,"202238.333333333","1640.83333333333","135.666666666667"
"33468","2020",10,10,0,100,0,"194513.6","1870.2","102.2"
"33470","2020",4,4,0,100,0,354125,"3039.75","123.75"
"33471","2020",14,14,0,100,0,"212042.142857143","1780.35714285714","116.357142857143"
"33472","2020",6,6,0,100,0,"210391.666666667","1730.33333333333","121.666666666667"
"33473","2020",31,29,2,"93.5483870967742","6.45161290322581","157293.677419355","1469.03225806452","116.935483870968"
"33474","2020",41,41,0,100,0,"336525.780487805","2727.48780487805","127.90243902439"
"33475","2020",6,6,0,100,0,"133916.666666667","1536.83333333333","84.6666666666667"
"33476","2020",7,7,0,100,0,171720,"1211.28571428571","117.714285714286"
"33477","2020",16,16,0,100,0,"118918.75","1318.9375","89.0625"
"33478","2020",55,46,9,"83.6363636363636","16.3636363636364","111728.090909091","1510.36363636364","74.4"
"33479","2020",2,2,0,100,0,172875,1765,97
"33480","2020",10,10,0,100,0,166700,"1798.1","95.8"
"33481","2020",1,1,0,100,0,115000,1045,110
"33482","2020",6,6,0,100,0,"263516.666666667","1593.33333333333","157.666666666667"
"33483","2020",65,58,7,"89.2307692307692","10.7692307692308","348395.923076923","2825.41538461538","121.107692307692"
"33484","2020",25,21,4,84,16,159410,"1681.48","100.28"
"33485","2020",27,26,1,"96.2962962962963","3.7037037037037","183664.814814815",1840,"103.407407407407"
"33486","2020",5,5,0,100,0,207446,"1955.2","107.4"
"33487","2020",9,9,0,100,0,"273550.333333333","2363.22222222222","111.555555555556"
"33488","2020",5,5,0,100,0,265128,"2046.4","128.2"
"33489","2020",6,6,0,100,0,220550,"1604.16666666667",145
"33490","2020",45,40,5,"88.8888888888889","11.1111111111111","144973.333333333","1719.88888888889","87.7333333333333"
"33491","2020",7,7,0,100,0,206240,1958,"120.571428571429"
"33492","2020",34,25,9,"73.5294117647059","26.4705882352941","145388.382352941","1730.58823529412","81.7352941176471"
"33493","2020",9,9,0,100,0,"158638.888888889","1429.22222222222","132.111111111111"
"33494","2020",13,13,0,100,0,"384121.538461538","3388.23076923077","113.615384615385"
"33496","2020",28,28,0,100,0,"301818.107142857","2847.14285714286","111.035714285714"
"33498","2020",95,86,9,"90.5263157894737","9.47368421052632","265856.010526316","2732.21052631579","100.084210526316"
"33499","2020",6,6,0,100,0,"142367.5","1287.83333333333","111.666666666667"
"33500","2020",5,5,0,100,0,162680,"1732.6","108.6"
"33501","2020",33,32,1,"96.969696969697","3.03030303030303","322714.424242424","2984.75757575758","109.848484848485"
"33502","2020",9,9,0,100,0,"168213.888888889","1830.66666666667","99.3333333333333"
"33503","2020",5,5,0,100,0,326120,"2595.4","126.2"
"33504","2020",8,8,0,100,0,"235032.875","2234.125","112.75"
"33505","2020",17,17,0,100,0,212540,"2062.35294117647","106.941176470588"
"33506","2020",27,22,5,"81.4814814814815","18.5185185185185",158042,"1566.51851851852","101.444444444444"
"33507","2020",4,4,0,100,0,225375,"1446.75","164.75"
"33508","2020",7,7,0,100,0,"194235.714285714","1673.57142857143","120.285714285714"
"33509","2020",5,5,0,100,0,220400,"1889.8",132
"33510","2020",3,3,0,100,0,"177766.666666667","1680.66666666667",102
"33511","2020",5,5,0,100,0,"158655.8","1772.8","91.2"
"33512","2020",5,5,0,100,0,199720,"1653.6","126.4"
"33513","2020",1,1,0,100,0,258000,1665,155
"33514","2020",169,109,60,"64.4970414201183","35.5029585798817","184294.514792899","2931.31360946746","66.3136094674556"
"33515","2020",3,3,0,100,0,"166166.666666667",1579,107
"33516","2020",3,3,0,100,0,"186266.666666667","1734.66666666667","105.666666666667"
"33517","2020",28,28,0,100,0,"243349.392857143","2370.67857142857","99.75"
"33518","2020",14,14,0,100,0,"220413.428571429","2277.28571428571","98.5"
"33519","2020",114,101,13,"88.5964912280702","11.4035087719298","345818.070175439","3659.55263157895","98.0964912280702"
"33520","2020",4,4,0,100,0,"208512.75",1350,"151.5"
"33521","2020",10,10,0,100,0,198791,2176,"92.1"
"33522","2020",670,251,419,"37.4626865671642","62.5373134328358","263157.32238806","4184.77014925373","64.9850746268657"
"33523","2020",20,19,1,95,5,210502,"2019.3","106.85"
"33525","2020",11,10,1,"90.9090909090909","9.09090909090909","165040.909090909","1921.54545454545","87.7272727272727"
"33526","2020",1,1,0,100,0,345000,2464,140
"33527","2020",116,88,28,"75.8620689655172","24.1379310344828","312703.413793103","3476.08620689655","91.1034482758621"
"33528","2020",4,4,0,100,0,347625,"2560.75","135.5"
"33529","2020",491,394,97,"80.2443991853361","19.7556008146639","513462.631364562","5097.32382892057","96.3747454175153"
"33530","2020",14,14,0,100,0,"204002.714285714","1795.57142857143","113.5"
"33531","2020",3,3,0,100,0,149000,"1390.66666666667","108.333333333333"
"33533","2020",27,24,3,"88.8888888888889","11.1111111111111","180730.111111111","2035.59259259259","92.6666666666667"
"33534","2020",10,7,3,70,30,"230739.1","2678.3","90.7"
"33535","2020",44,38,6,"86.3636363636364","13.6363636363636","335125.227272727","3302.65909090909","102.295454545455"
"33536","2020",8,8,0,100,0,"427812.5","3435.125","129.125"
"33537","2020",6,6,0,100,0,"195116.666666667","1821.5","121.166666666667"
"33538","2020",12,12,0,100,0,"107458.333333333","1254.91666666667","84.4166666666667"
"33539","2020",58,53,5,"91.3793103448276","8.62068965517241","265017.24137931","2257.44827586207","121.086206896552"
"33540","2020",75,73,2,"97.3333333333333","2.66666666666667","208368.04","2700.93333333333","82.0133333333333"
"33541","2020",25,25,0,100,0,"201023.08","2106.08","96.64"
"33542","2020",9,9,0,100,0,"226432.777777778","2335.66666666667","97.4444444444444"
"33543","2020",12,12,0,100,0,"214424.583333333","1817.16666666667","118.416666666667"
"33544","2020",70,33,37,"47.1428571428571","52.8571428571429","131041.028571429","2089.71428571429","62.2714285714286"
"33545","2020",16,15,1,"93.75","6.25","146308.6875","1379.5625","115.4375"
"33546","2020",4,4,0,100,0,"194613.5","1889.5","109.25"
"33547","2020",15,15,0,100,0,"185444.066666667","1513.86666666667","126.866666666667"
"33548","2020",17,17,0,100,0,"198544.352941176","1841.17647058824","111.470588235294"
"33549","2020",3,3,0,100,0,207000,2318,"102.333333333333"
"33550","2020",433,295,138,"68.1293302540416","31.8706697459584","287365.983833718","3596.61662817552","80.4849884526559"
"33551","2020",4,4,0,100,0,176150,"1627.5","106.25"
"33552","2020",10,10,0,100,0,206730,1964,"106.8"
"33553","2020",10,9,1,90,10,"206766.5","2419.8","84.7"
"33554","2020",28,28,0,100,0,334022,"3027.67857142857","116.571428571429"
"33555","2020",72,61,11,"84.7222222222222","15.2777777777778","294892.013888889","3214.44444444444","92.8611111111111"
"33001","2021",27,26,1,"96.2962962962963","3.7037037037037","166670.407407407","1769.55555555556","99.037037037037"
"33002","2021",11,11,0,100,0,"222432.181818182","2011.18181818182","121.727272727273"
"33003","2021",207,178,29,"85.9903381642512","14.0096618357488","264710.961352657","2939.55072463768","91.6859903381642"
"33004","2021",37,33,4,"89.1891891891892","10.8108108108108","199464.216216216","2360.43243243243","88.4864864864865"
"33005","2021",297,229,68,"77.1043771043771","22.8956228956229","448904.373737374","5402.45117845118","87.3299663299663"
"33006","2021",10,10,0,100,0,"122077.2","1163.4","100.7"
"33007","2021",14,14,0,100,0,"314521.428571429","2907.92857142857","113.214285714286"
"33008","2021",3,3,0,100,0,196000,"2082.33333333333","96.6666666666667"
"33009","2021",597,153,444,"25.6281407035176","74.3718592964824","487733.102177554","7471.01507537688","65.2345058626466"
"33010","2021",8,8,0,100,0,"290343.75","2244.5","128.875"
"33011","2021",213,167,46,"78.4037558685446","21.5962441314554","368835.868544601","4649.13615023474","81.6431924882629"
"33012","2021",51,50,1,"98.0392156862745","1.96078431372549","376649.68627451","3299.94117647059","116.039215686275"
"33013","2021",104,76,28,"73.0769230769231","26.9230769230769","299267.307692308","3473.29807692308","87.5961538461538"
"33014","2021",10,10,0,100,0,167115,"1880.4","96.8"
"33015","2021",30,27,3,90,10,"217603.133333333",2162,"101.933333333333"
"33016","2021",4,4,0,100,0,"253062.5","3169.75","80.75"
"33017","2021",3,3,0,100,0,"300566.666666667","1887.66666666667",159
"33018","2021",49,44,5,"89.7959183673469","10.2040816326531","214336.653061224","2315.75510204082","94.8571428571429"
"33019","2021",176,122,54,"69.3181818181818","30.6818181818182","301285.261363636","3696.98863636364","81.9261363636364"
"33020","2021",2,2,0,100,0,407000,"3156.5","119.5"
"33021","2021",19,19,0,100,0,"205129.736842105","1935.10526315789","110.421052631579"
"33022","2021",47,43,4,"91.4893617021277","8.51063829787234","288886.595744681","2799.53191489362","107.31914893617"
"33023","2021",21,21,0,100,0,"334902.380952381","2943.7619047619","116.095238095238"
"33025","2021",9,9,0,100,0,"214964.444444444","1858.22222222222",123
"33026","2021",2,2,0,100,0,215650,2737,81
"33027","2021",4,4,0,100,0,"189637.5","1785.75","111.25"
"33028","2021",15,15,0,100,0,"268386.8","2422.73333333333","114.2"
"33029","2021",69,61,8,"88.4057971014493","11.5942028985507","324621.739130435","3151.50724637681","105.623188405797"
"33030","2021",43,43,0,100,0,202113,"1962.6976744186","104.674418604651"
"33031","2021",1,1,0,100,0,140000,511,274
"33032","2021",61,37,24,"60.655737704918","39.344262295082","240954.393442623","3115.73770491803","78.9672131147541"
"33033","2021",9,7,2,"77.7777777777778","22.2222222222222","460382.222222222","4437.22222222222","94.2222222222222"
"33034","2021",8,8,0,100,0,160000,"1653.375","96.75"
"33035","2021",9,9,0,100,0,"167039.444444444","1926.77777777778","104.777777777778"
"33036","2021",61,58,3,"95.0819672131148","4.91803278688525","208817.327868852","1852.62295081967","121.688524590164"
"33037","2021",28,27,1,"96.4285714285714","3.57142857142857","311854.571428571","3294.25","97.8214285714286"
"33038","2021",15,15,0,100,0,"171933.333333333","1794.4","99.9333333333333"
"33039","2021",524,300,224,"57.2519083969466","42.7480916030534","314333.625954198","4182.35687022901","75.543893129771"
"33040","2021",16,16,0,100,0,"192393.75","2056.1875","105.3125"
"33042","2021",93,88,5,"94.6236559139785","5.37634408602151","293000.612903226","2958.18279569892","100.537634408602"
"33043","2021",3,3,0,100,0,"131666.666666667","1380.33333333333","91.6666666666667"
"33044","2021",3,3,0,100,0,"408133.333333333",2402,178
"33045","2021",2,2,0,100,0,"48284.5","635.5","66.5"
"33046","2021",23,22,1,"95.6521739130435","4.34782608695652","225972.869565217","1988.78260869565","115.130434782609"
"33047","2021",22,22,0,100,0,"170169.409090909","1612.18181818182","113.5"
"33048","2021",2,2,0,100,0,223750,1874,"111.5"
"33049","2021",38,38,0,100,0,"306227.263157895","2849.44736842105","113.789473684211"
"33050","2021",5,5,0,100,0,187077,"1840.4","112.4"
"33051","2021",198,158,40,"79.7979797979798","20.2020202020202","293545.146464646","3464.41414141414","87.0505050505051"
"33052","2021",23,17,6,"73.9130434782609","26.0869565217391","191110.869565217","2136.52173913043","93.1739130434783"
"33053","2021",3,3,0,100,0,"217666.666666667","1778.33333333333","120.666666666667"
"33054","2021",2,2,0,100,0,155000,"1769.5","87.5"
"33055","2021",6,6,0,100,0,249095,"1866.33333333333","133.666666666667"
"33056","2021",176,105,71,"59.6590909090909","40.3409090909091","293407.431818182","3442.09659090909","88.0113636363636"
"33057","2021",7,7,0,100,0,"134028.571428571","1324.57142857143",100
"33058","2021",132,89,43,"67.4242424242424","32.5757575757576","124259.181818182","1535.95454545455","83.5681818181818"
